"s1","s2","z"
-0.02,-0.46,-1.30410005967851
0.34,0.34,-1.42127860604924
-0.12,0.24,-0.764916108084678
0.26,-0.3,-0.0680154591805822
0.27,0.25,-3.39619905185793
0.32,0.1,-1.25637045358833
0.28,0.17,-2.09876761671235
-0.33,0.15,0.300365206949798
-0.12,-0.23,0.386820430483339
-0.45,0.34,-0.219483491186793
0.48,0.03,-2.45850530422603
0.15,-0.22,-0.236555730559865
-0.33,0.14,0.345924589230488
0.04,0.05,1.0818063476518
0.25,-0.49,0.639076022808952
0.24,-0.25,-0.521270616430148
-0.1,-0.25,0.631704978192595
-0.49,0.22,0.477817515531053
-0.26,0.42,0.577149524567188
0.21,0.1,-0.480976855571176
-0.11,0.13,0.271034159687689
-0.45,0.18,-0.499950814600838
-0.34,0.22,0.486806945998477
-0.14,0.25,-0.806024400231277
-0.39,-0.24,-0.153167361118036
-0.47,-0.45,0.478472511162481
0.03,-0.48,-0.548730894809584
0.14,0.45,-1.7055136069797
0.12,0.37,-0.764532626339451
0.09,-0.36,-1.03311821660162
0.31,0.31,-1.90747882486997
-0.39,0.34,-0.785400364338466
0.01,-0.24,-0.22410271150845
-0.31,-0.45,-0.216368668822733
0.36,-0.44,-0.397487939486535
0.42,0.22,-1.8088119842418
-0.3,0.3,0.232640628276214
0.29,0.36,-1.54941820322675
-0.33,-0.38,0.0214388861022832
-0.03,0.09,0.739829592499381
-0.44,0.17,-0.392141125877145
-0.47,0.41,0.657923440333124
-0.34,0.16,0.718239627317172
0.17,0.24,-2.19687083649662
-0.19,0.4,0.373106183964362
-0.01,-0.17,0.133351760083438
0.27,0.31,-2.12175767954186
0.37,-0.05,-0.0362337683744825
-0.4,0.27,-0.170674109153829
-0.35,0.49,0.215542786579032
-0.44,0.32,-0.60037195760282
-0.32,0.15,-0.057419770297178
0.5,-0.42,-0.979422651302946
-0.21,-0.34,-0.190152290096692
-0.02,0.45,-1.68584596918035
0.26,-0.38,1.76821917828909
0.47,-0.22,-0.994168254395013
0.42,0.39,-1.67615643115511
0.27,-0.3,-0.242719328178566
-0.37,0.5,0.101356653738464
0.17,0.39,-1.30818917286865
-0.12,0.13,0.0726554631727375
-0.06,-0.06,-0.512193952945561
-0.49,-0.19,-0.564743259958357
0.45,-0.14,-0.790195990607073
0.31,-0.13,-0.18383110489523
0.1,0.21,-0.881160157660487
0.48,0.27,-1.41222553588411
0.1,0.08,1.10194348951788
-0.44,0.41,-0.22297561747361
-0.35,-0.22,-0.954823995883588
-0.47,0.0700000000000001,0.588972803461668
0.26,-0.5,0.564551031909875
0.13,0.15,-0.852277908515198
-0.47,-0.48,0.682833597110243
-0.03,-0.11,0.00780275519246596
-0.16,-0.03,-1.17404165920873
-0.05,0.45,-1.69433382133307
-0.37,-0.17,-0.676172045129785
0.23,0.15,-1.07564884694587
-0.02,-0.26,-0.424100331184618
0.3,-0.18,-0.594963596377835
-0.27,0.26,0.735151177726222
-0.18,0.43,0.221351277381843
0.24,0.15,-1.12230267513376
-0.23,0.05,-0.725962498597747
-0.32,-0.1,0.510392103413472
-0.26,0.09,-0.950398587909345
0.29,0.42,-1.39112768543625
-0.3,-0.31,-0.523840144238426
0.11,-0.45,-0.867241218733707
-0.27,0.2,-0.700412184016638
-0.16,-0.42,-2.04992341348308
-0.3,0.18,-0.494079880102053
-0.28,0.03,-0.640267532552415
0.43,0.02,-1.93212558075664
-0.31,0.41,0.688466382129501
-0.33,0.0600000000000001,-0.843358123229553
0.21,0.43,-1.58789225956849
-0.01,0.33,0.537531256790415
0.33,0.34,-1.36423879698478
-0.45,-0.04,1.06458000895466
0.24,-0.5,0.717714729305426
-0.48,0.21,0.227441734396495
-0.22,-0.37,-0.604608769216236
0.01,-0.1,0.905770836831078
0.02,-0.46,-1.19331244867753
0.26,0.32,-1.85878870224693
0.26,0.48,-1.42732387814098
-0.43,0.46,0.34299893596404
0.02,-0.07,1.04226704025748
0.16,-0.16,-0.367816960280317
-0.12,-0.33,-0.0842023589494286
0.08,-0.34,-1.11712865743293
-0.02,0.3,0.857716062608412
0.49,0.19,-0.947763420804739
-0.17,0.15,-1.08757838685878
0.05,-0.48,-0.338419409199185
0.34,-0.47,-0.247536811300135
-0.1,-0.03,-0.674847176418114
-0.15,-0.42,-2.08659315579452
0.17,-0.27,0.297903728183784
-0.2,0.08,-1.19799193291861
0.27,0.28,-2.79874017029908
0.12,0.24,-1.17032953292034
-0.36,-0.5,0.725492915452941
0.31,0.04,-0.186148323876699
0.28,-0.5,0.414866149805124
-0.42,-0.41,0.0720587647537393
0.46,-0.3,-1.0047375302387
-0.04,-0.29,-0.283758961044907
-0.18,0.46,0.354399826598835
-0.22,0.17,-1.0631253256011
-0.02,0.25,1.68014202262588
-0.34,-0.32,-1.06849190830391
-0.12,-0.19,0.400506735941353
-0.35,0.0700000000000001,-0.604391802593598
-0.23,0.39,0.715997108808799
0.05,0.14,1.26269056200896
0.4,-0.29,-0.689802805952679
-0.45,-0.19,-0.279874699918282
-0.02,-0.15,0.0982069101896996
-0.03,0.27,1.23722469372701
-0.24,-0.06,0.0420066521395833
-0.01,0.24,1.51829046487884
0.26,-0.07,-0.809552100211089
0.36,-0.02,0.230238318737365
-0.49,0.12,0.80810506620777
-0.03,0.14,1.06066785213437
-0.06,0.02,0.372315843622933
0.19,-0.3,-0.438139859237871
0.25,0.47,-1.73225553040802
-0.14,0.16,-0.582291399318293
0.38,0.38,-1.38489781894608
0.21,0.49,-1.88673420562054
-0.42,-0.33,-0.0375250891997895
-0.25,0.11,-1.42048881295312
0.49,-0.03,-1.89144702576691
-0.22,0.47,0.672460160646625
0.28,-0.07,-0.984896500427155
0.17,0.22,-2.26843670761814
0.45,0.11,-3.13505533025335
0.0700000000000001,-0.48,-0.202904739141179
0.44,-0.09,-0.685469285955955
-0.09,0.43,-1.24235472010429
0.46,-0.48,-0.836932776012083
0.1,-0.2,-0.555207139540368
-0.31,-0.19,-0.372254099566737
-0.42,-0.21,-0.359187006755911
-0.13,0.01,-0.697735892966349
0.23,0.45,-1.54408509993063
-0.13,0.29,-0.56759131765025
-0.49,-0.37,0.509920779673319
-0.4,-0.2,-1.02882380520847
0.31,0.47,-1.18901125626017
-0.06,0.23,1.15587283481233
0.3,-0.19,-0.657332385156358
-0.16,-0.21,0.548998689480081
-0.47,0.3,0.0148201486469776
-0.23,-0.4,-1.21682120858459
-0.3,0.26,0.0914629164099036
-0.47,-0.34,0.424395565517408
-0.16,-0.05,-0.973826563335535
0.33,-0.11,0.00779337861912645
0.0700000000000001,0.16,0.639669698614919
0.4,0.21,-2.19545660654348
0.46,-0.02,-1.61152325133413
-0.29,-0.21,-0.31147042205333
-0.41,0.2,0.193685018158443
-0.17,-0.01,-0.908685342017384
0.09,0.0600000000000001,1.21445257584064
0.49,-0.38,-2.04529067442185
-0.44,-0.2,-0.282995592759057
0.0700000000000001,-0.05,1.4932253240917
0.35,0.41,-1.47845040202162
0.43,0.13,-3.17567060533508
0.25,0.02,-0.683882691800988
0.25,0.49,-1.59666145613671
0.46,-0.04,-1.03914584972081
-0.06,0.03,0.369409543758174
0.28,0.15,-1.81724075685853
-0.07,0.41,-1.2260607969828
-0.37,-0.38,0.370380661070904
-0.08,0.32,0.0167664491743458
0.49,0.04,-2.93508845852334
-0.11,-0.22,0.251685316561874
-0.48,-0.07,0.985191734483763
0.18,-0.2,-0.785011196648366
0,-0.47,-1.09752216384835
-0.24,-0.31,0.133244996006794
-0.27,0.09,-0.622833398619376
0.22,-0.26,-0.467957527950259
0.09,-0.43,-1.29670658875268
0.47,0.14,-1.78213854842187
-0.11,-0.02,-0.734571550469855
-0.23,-0.5,-0.345890066549799
-0.41,-0.02,0.738933069738192
0.19,-0.21,-0.856262549426073
0.0600000000000001,-0.03,1.43202425785596
-0.32,-0.01,-0.516926121207175
-0.37,0.32,0.124958479347259
0.45,-0.39,-1.13709544264062
0.21,-0.36,0.206034813214648
-0.31,-0.1,0.42354732026259
0.28,0.3,-2.33777902125912
-0.24,-0.04,-0.158460010028723
0.05,-0.16,0.942431343850955
0.03,-0.11,1.37340256766705
-0.32,0.01,-0.817877109833124
-0.08,-0.24,0.36865679367571
-0.39,0.2,0.409184846414966
0.48,0.48,0.28565783681556
-0.13,-0.04,-1.53915387893884
-0.05,-0.43,-1.98132048849472
-0.25,-0.06,0.0736577056630277
0.08,-0.43,-1.23391805083587
-0.39,0.14,0.230035375048081
-0.28,0.41,0.788241424849084
-0.28,0.4,0.59655660996918
-0.14,0.27,-0.724481566265078
-0.5,0.37,0.652605020718796
-0.4,0.02,0.789680430902921
-0.02,-0.37,-2.2261299444151
0.22,-0.4,1.45635279729472
0.0600000000000001,0.21,0.144380174545006
0.49,0.18,-1.17046895461079
0.32,-0.1,-0.107329678485618
0.09,-0.11,1.29533572288413
0.23,-0.37,0.852735292177686
0.17,0.03,-0.289168418493565
-0.38,-0.47,-0.384989603401249
0.37,-0.02,0.22368697468547
-0.41,0.16,0.283031008658175
-0.49,0.5,-1.21528586489753
0.31,0.08,-0.465340577310033
-0.36,0.49,0.573234225317378
0.0600000000000001,0.15,1.04213013364865
-0.02,-0.47,-1.27384654004276
-0.13,0.28,-0.612046455178332
-0.18,0.11,-1.08634987339455
0.11,0.17,-0.783060464488867
0.49,0.28,-0.993729111277168
-0.45,0.43,0.511423521579756
-0.11,0.39,-0.839626401298617
-0.03,-0.25,-0.370674300002274
0.1,-0.37,-0.736840051436227
-0.48,-0.29,-0.313498357451765
-0.31,0.08,-0.575548526765641
0.5,-0.14,-1.23877449393908
-0.2,-0.35,-0.317108499473453
-0.27,-0.48,-0.512165394521893
-0.28,-0.48,-0.489518441537075
-0.45,0.04,0.375602104260336
0.43,0.1,-3.12180744459218
-0.2,0.45,0.227972092864687
0.45,-0.07,-0.775016025165486
0.35,-0.04,0.00395539006577214
-0.48,0.02,1.26581081128689
-0.43,0.1,0.148613438350508
0.11,0.11,0.801564235044478
-0.08,0.37,-0.659967125650043
0.5,0.26,-1.16867665828545
0.18,-0.5,2.10449822970096
-0.05,0.13,1.23486978424718
0.47,-0.5,-0.231865190714269
0.43,-0.23,-0.66121997993681
-0.03,0.45,-1.86803084087297
-0.21,-0.27,1.25344614934323
-0.18,0.15,-1.02022749418362
0.04,0.18,0.556708377954458
0.25,-0.48,0.681854554756331
-0.21,0.3,-0.51166917055474
0.5,0.5,-0.952269017597977
0.42,0.43,-1.27741581856106
-0.4,-0.05,0.658181051054654
0.12,-0.11,0.423413210742962
-0.38,0.36,-0.728661168567694
-0.27,-0.09,0.229510741061675
0.25,0.48,-1.53636281342444
-0.17,-0.28,1.36380327709091
-0.13,0.03,-0.938670648593559
-0.44,-0.23,-0.64940913222485
0.23,-0.32,0.148546464846292
0.38,-0.36,-0.578497946254186
0.21,0.26,-2.84550698860013
-0.29,-0.39,-0.550536441138803
0.08,-0.5,0.390524314614544
-0.1,-0.12,-0.049598502425483
-0.37,-0.42,-0.00699357844775758
-0.3,-0.29,-0.302474075715821
0.03,0.39,-0.993125000248921
-0.5,-0.13,-0.448290138650981
-0.33,-0.4,-0.0619562291052526
0.44,0.48,0.478550295644438
-0.06,0.24,1.01898261343585
0.17,0.21,-2.12887678108759
0.39,-0.05,-0.0958406942016086
-0.13,-0.08,-1.07737345277049
0.27,0.0600000000000001,-0.262010486736641
-0.01,-0.34,-1.88312525954486
0.42,-0.25,-0.70143328999101
0.42,0.37,-1.341522268794
0.15,0.41,-0.964591853167589
0.0700000000000001,-0.03,1.22877316474331
-0.47,-0.22,-0.770894245350543
-0.33,0.33,0.995281097841814
-0.24,0.45,0.673110650165949
0.46,0.29,-1.48481057605751
-0.35,-0.35,-0.318805116241743
-0.37,-0.48,-0.0475935263560919
0.23,0.16,-1.42505861069421
0.2,0.08,-0.50757714491252
0.49,0.4,-0.942443160762489
-0.19,-0.28,1.28126293541144
-0.28,0.19,-0.773100128688737
-0.15,-0.43,-1.81263162899662
-0.03,-0.28,-0.316167891151186
-0.45,-0.14,-0.193343236944548
-0.4,0.13,0.230573717957621
0.29,-0.35,1.06417878736253
-0.46,-0.09,0.95791842908255
-0.03,-0.06,0.0373804146309946
0.21,-0.47,2.21943073886287
-0.18,-0.46,-0.899485085777473
-0.5,0.09,1.14590039925719
-0.47,-0.35,0.0857119258827236
0.11,-0.17,-0.211842084778345
-0.36,-0.46,-0.472144952872902
-0.42,-0.48,0.535945638058239
-0.2,-0.4,-1.22175574683378
0.4,0.12,-3.13632271633431
-0.12,-0.27,0.973788310662005
0.17,-0.07,-0.649909918319445
-0.46,0.05,0.459063292024017
-0.25,0.18,-1.0254072171802
0.01,0.32,0.40458048254529
0.15,-0.21,-0.171391672784908
0.18,0.14,-1.10504548234332
0.05,-0.5,0.196002908132644
-0.26,0.12,-1.16959323807355
0.43,-0.49,-1.51544943780036
0.4,0.32,-1.72215422723394
0.45,0.38,-1.87909574678202
0,0.49,-1.32772899134766
0.14,-0.24,-0.465759091058147
-0.09,-0.29,0.284321137375286
-0.48,0.12,0.416017564657474
-0.11,-0.25,0.716721327877606
0.33,-0.12,0.0316562248936552
0.15,0.5,-2.03691116412139
-0.36,0.27,0.747971896312067
0.01,-0.41,-1.74261658332384
-0.47,0.47,-0.167442916458192
-0.34,0.02,-0.562338504234446
0.09,0.0700000000000001,1.23434035489735
-0.5,0.42,-0.0608324553455352
0.09,-0.47,-0.438580570917165
-0.04,-0.35,-1.78756697763459
-0.39,0.4,-0.863419382722203
0.29,0.4,-1.04235713411174
0.38,-0.29,-0.0125754968108736
0.22,-0.46,2.12126185969199
-0.21,0.47,0.352096064768721
-0.19,0.14,-1.10271937363789
0.25,-0.4,1.97372525880358
0.32,-0.45,0.065477058870146
0.44,0.39,-1.72795676670158
-0.04,0.37,-0.655112377047534
0.05,0.35,0.0308686208100886
-0.16,0.45,0.0979205555358758
0.13,-0.15,-0.322646959209558
0.28,0.18,-2.24564758387228
0.23,-0.48,1.23554524645863
0.31,-0.05,-0.152260633454137
-0.23,0.12,-1.42475377478987
-0.19,0.27,-0.681301229585101
-0.27,-0.08,0.051064435941372
0.03,0.12,1.37984223391777
0.02,0.49,-1.75406045770094
0.38,-0.23,-0.092829271586005
-0.29,0.32,0.234812611730494
0.3,-0.35,1.12283750759614
-0.3,0.15,-0.476614288435072
-0.48,0.47,-0.307776346527737
-0.02,-0.34,-1.80142734523169
-0.5,0.43,-0.11807798557256
-0.39,0,0.801261721890932
0.5,0.01,-2.71512941406166
0.0600000000000001,0.09,1.20356086924233
-0.23,0.11,-1.45688351018298
0.41,-0.4,-0.860182591485513
0.18,0.23,-2.50565246339859
0.04,-0.15,0.96182517563111
0.0600000000000001,0.02,1.10914592693612
0.21,0.37,-1.57095470984887
0.01,0.08,1.15329179568348
-0.25,0.49,0.637817280604411
0.38,0.5,0.190275743918332
-0.43,0.3,-0.88649104132825
0.37,0.48,-0.85948563576227
0.12,-0.23,-0.772515358723639
-0.03,-0.39,-2.09968470209357
-0.19,0.43,0.422403820634318
0.48,-0.43,-1.31778093003364
-0.23,-0.28,1.11531703767665
0.37,0.46,-1.1778442857797
-0.27,-0.14,0.938789116983698
-0.44,-0.01,0.574710436497273
-0.25,0.41,0.246944060504576
0.18,0.11,-0.425708714764047
-0.27,-0.46,-0.327068595781391
0.5,-0.46,-0.225795234189026
0.32,0.0600000000000001,-0.266610674604453
-0.4,0.4,-0.56392019422231
-0.03,-0.41,-1.78982666661571
0.13,0.25,-1.3200470106799
-0.46,-0.26,-0.979299035146016
0.48,-0.01,-1.91720474951173
0.13,-0.04,-0.428293718429065
0.1,0.11,0.909037570641564
0.4,0.47,-0.517047768096595
-0.48,0.15,0.303084869480105
-0.07,0.12,1.04814383652982
-0.03,-0.01,0.553613536843892
0.27,-0.03,-0.826713059260455
0.43,0.32,-1.33446430207472
0.39,-0.21,-0.190218552831653
-0.37,-0.21,-1.04210706329867
-0.23,-0.39,-1.175747469562
-0.11,0.37,-0.671440839921736
-0.3,0.43,0.53452665978546
-0.09,0.48,-0.150472550889059
0.0600000000000001,-0.09,1.87889123602322
-0.42,-0.35,0.48973043134722
0.29,-0.12,-0.493103839919024
-0.23,-0.43,-1.63897919907393
0.01,-0.47,-1.09841913270758
-0.23,0.0600000000000001,-0.876459304413962
-0.14,0.48,-0.207995064223736
-0.46,-0.21,-0.51533924464437
-0.26,-0.49,-0.644430247663305
0.41,-0.47,-1.30304076441609
-0.35,-0.37,0.19258051908833
-0.48,-0.47,0.496779872861082
0.35,-0.24,-0.202936978431153
-0.4,-0.19,-1.0938817289672
-0.26,0.11,-1.1250442978951
0.03,0.48,-1.59119974037589
0.17,-0.22,-0.327956507279337
0.38,0.3,-1.38617740201217
-0.2,0.09,-1.15317300856629
-0.45,0.48,0.262964560934258
0.24,-0.02,-0.694558025178629
0.29,0.45,-1.65710869087525
-0.37,-0.16,-0.659459304521214
0.19,-0.22,-0.692893802821756
0.26,-0.13,-0.776633772679472
0.44,-0.32,-0.670343747116531
0.03,-0.23,0.0505023612414371
0.01,0.37,-0.401284179059285
0,0.48,-1.72222956484875
0.05,0.41,-1.43133346260664
-0.38,0.38,-1.34356404076722
-0.23,-0.32,-0.0747686657442403
0.0600000000000001,0.38,-0.629927230191454
0.28,0.34,-1.08028661068077
-0.38,0.44,-0.347579376423064
-0.26,-0.26,0.801731058954353
-0.49,0.32,0.86006672409877
-0.48,0.44,0.109544995353256
0.36,0.44,-1.25962906600205
-0.09,0.0700000000000001,-0.164315544497878
-0.1,0.15,0.708365904148379
0.08,0.25,-0.242067557223828
0.17,0.13,-0.628145683608757
0.49,-0.21,-0.811707668635904
0.21,-0.42,1.80423122199363
0.08,-0.25,-0.953094588841436
0.37,0.14,-3.09236964573798
0.49,-0.31,-1.53288700142507
-0.37,0.19,0.740316924254852
-0.48,-0.25,-0.958284183474345
0.33,0.44,-1.50342531118785
0.36,0.23,-2.50711365687117
0.21,0.21,-2.41349576355162
-0.2,0.24,-0.691417249187111
0.08,-0.2,-0.554805178231398
-0.21,-0.29,1.01540145320946
0.05,-0.15,1.07025179750646
0.2,0.33,-1.76891036572731
-0.13,0.42,-0.630148496090469
-0.28,-0.27,0.52209606308388
0.33,0.39,-1.13508448878345
-0.2,0.12,-1.22621679975676
0.13,-0.14,-0.237136915108742
0.01,-0.03,0.944647289505303
-0.46,0.4,0.366958997526201
0.1,0.42,-1.37190260989963
-0.24,0.0700000000000001,-1.04895171366118
0.3,0.33,-1.22500576573147
-0.16,-0.31,0.563719637885135
-0.39,0.5,-0.218255885208676
0.01,0.19,0.459348944396086
0.39,0.05,-1.87378284015301
0.44,0.37,-1.58313236169229
0.28,0.26,-3.26266819168509
0.45,0.42,-1.04091008549053
0.1,0.28,-0.540037582648867
0.46,0.11,-2.71454456930112
-0.43,0.14,-0.177969354010453
0.08,0.13,0.900841519784889
0.33,0.29,-2.43820455611013
-0.16,0.46,-0.0117651440009064
-0.49,-0.31,0.393282004318071
0.17,0.35,-1.63530027297173
-0.44,0.16,-0.403514844091642
0.49,0.38,-0.996904909656365
-0.34,-0.12,0.947669058080131
-0.33,-0.17,-0.383420861109849
0.25,-0.22,-0.717230887382055
0.46,-0.33,-0.946481715480281
-0.03,-0.1,0.0127826631311575
0.04,-0.24,-0.0304371710138232
0.28,0.08,-0.354504407427365
-0.28,0.15,-1.05087457293288
-0.27,0.12,-0.947224419460729
-0.11,-0.4,-2.14505703817884
0.23,-0.46,1.90588037039885
-0.24,0.37,0.8865245905797
0.16,-0.19,-0.22995088350629
-0.07,0.32,0.184565548728777
-0.23,0.0700000000000001,-1.04741595592151
0.23,-0.45,2.0431175254338
-0.05,-0.19,-0.222988398290498
0.24,-0.42,2.02848204834847
0.08,-0.47,-0.504885596268074
-0.35,0.32,0.831276489391102
0.21,-0.12,-0.776321279229658
0.2,0.45,-1.59595484077253
-0.01,-0.19,0.120944588565398
-0.13,0.2,-0.788091986227213
-0.05,-0.34,-1.19540911124956
-0.23,-0.41,-1.66736731086014
-0.36,0.09,-0.403487819238741
-0.18,0.41,0.286884645397076
-0.16,0.02,-0.877183144405683
0.13,0.14,-0.474095192294237
0.41,0.18,-2.23905846021692
0.29,0.16,-2.10856209468414
-0.18,0.23,-0.77889780378232
0.21,0.36,-1.51872456921309
0.42,-0.31,-0.415190605420989
-0.28,0.05,-0.595073739276634
-0.21,-0.37,-0.646180539598663
-0.15,0.4,-0.385726134016811
0.22,0.12,-0.694949469017983
-0.18,0.17,-1.15761421894754
-0.21,-0.09,0.660274037825429
0.34,0.19,-3.09004359601284
-0.12,0.08,-0.730713512841362
0.48,0.34,-1.46507948278703
0.27,0.3,-2.32976261511722
-0.12,0.27,-0.553468949770456
0.19,-0.16,-1.05579112635207
-0.41,0.37,-0.824623425283107
-0.05,0.47,-1.07707090675096
0.32,0,-0.134489863696598
0.2,0.09,-0.442731029580669
0.0700000000000001,-0.39,-1.16337611491394
-0.37,-0.37,0.266102750936473
0.26,0.12,-0.597661867350366
0.38,0.18,-2.83330016489098
0.37,-0.35,-0.274670531898741
0.44,0.2,-1.62336853514769
0.19,0.36,-1.51856604266444
0.39,0.4,-1.53962451045876
-0.1,0.03,-0.382523135996799
-0.13,-0.39,-1.54022947608282
-0.09,0.35,-0.428389540796818
0.39,0.3,-1.43171995400534
-0.26,0.34,0.822201622011757
-0.02,0.2,0.946912798148042
-0.1,0.36,-0.419847059765827
0.03,0.45,-1.47901774096331
0.27,-0.45,0.742887560799671
-0.42,0.21,0.136275310375311
0.15,0.0600000000000001,0.290045076231064
-0.5,-0.38,-0.338450752355396
-0.28,0.38,0.380093749668163
0.39,0.16,-2.86739186275983
0.22,0.2,-2.17261329856359
0.32,0.24,-3.04258720141742
-0.02,-0.43,-1.8556416898754
0.4,-0.27,-0.515273292921816
-0.01,0.12,0.854352619608452
0.42,0.12,-3.07343768529953
-0.37,0.16,0.599396864189031
0.23,-0.15,-1.17831823648346
-0.39,-0.49,0.664215845221899
-0.09,0.19,0.77277745654926
-0.19,-0.42,-1.93149007271054
-0.03,0.41,-0.995232083129912
-0.12,-0.06,-1.40149665085828
-0.25,0.02,-0.268880198342362
0.29,-0.5,-0.0988472363181552
0.23,-0.13,-1.02526058854953
0.33,0.11,-1.85883714428486
-0.36,0.03,0.179662392136043
0.46,-0.25,-0.767333581868267
0.24,0.41,-0.77796995265854
0.34,-0.33,0.366665885262678
-0.17,-0.15,0.967408812169583
0.46,0.02,-2.24814263353505
-0.36,0.33,0.435488076137625
0.47,-0.08,-0.924820072954329
0.13,-0.38,-1.48217230469966
0.19,0,-0.464182265059469
-0.14,0.02,-0.866661532598203
0.46,0.13,-2.05786089190945
0.0600000000000001,0.08,1.21344575349844
-0.32,-0.03,-0.469750840058338
0.13,-0.21,-0.184507783808268
-0.33,0.34,0.911315027683768
-0.45,0.26,-0.7937322751094
0.18,-0.49,2.56547423795507
-0.11,0.22,-0.575597745409651
-0.42,0.24,-0.161184449309544
-0.42,-0.49,0.48172180705016
0.14,-0.05,-0.541931878862245
-0.13,-0.16,0.664286260592126
0.14,0.25,-1.47149762843832
0.15,0.28,-1.60669709600625
0.29,0.38,-1.3969728253844
0.17,0.11,-0.2742884760075
-0.11,-0.33,-0.132343034362631
0.09,0.45,-1.7960024540513
0.37,-0.38,-0.536042990682378
-0.31,0.46,-0.289356509212282
-0.06,0.35,-0.371197877817107
-0.33,0.43,0.0149804305289557
0.13,-0.26,-0.864502301151305
-0.22,-0.45,-0.632245056084484
0.26,0.15,-1.45322965439906
-0.03,-0.29,-0.398198000632624
0.2,0.27,-2.72290770634238
0.11,-0.06,0.523605762745981
-0.25,0.31,1.20879265179165
-0.32,0,-0.658721376272824
-0.4,-0.1,0.974355088550872
-0.42,-0.09,0.957925886861962
-0.45,0.12,-0.395827381917378
0.36,-0.17,0.0881639834761712
0.18,0.38,-1.39595852580417
-0.1,0.18,0.50398015463521
0.3,-0.5,-0.186539197578701
-0.34,0.11,0.110499345874295
0.02,0.39,-0.990989871568665
0,-0.45,-1.28557948607651
0.33,-0.08,0.0695459139552802
0.36,0.41,-1.55188366656623
0.22,-0.03,-0.631291995225607
0.5,-0.45,-0.227984220113463
-0.46,0.13,-0.299997875341032
-0.2,0.16,-1.22021953025783
0.37,0.41,-1.61498407421607
0.38,-0.19,-0.0967870317442253
-0.08,0.4,-1.01876921859309
-0.46,-0.1,0.806651227444099
-0.03,-0.14,0.0683759133438897
-0.4,-0.46,-0.410511687546642
-0.06,0.43,-1.80880120223855
0.26,0.04,-0.552234987774057
0.45,0.15,-2.01964789117278
0.0700000000000001,0.03,1.29896720093458
0.37,-0.16,0.122382599472852
0.26,-0.02,-0.792584077578187
0.42,-0.07,-0.673714025848551
-0.38,0.19,0.622926618963282
-0.36,0.37,0.236087506076273
-0.06,-0.45,-1.89204391378474
-0.21,0.5,1.00433778869007
-0.13,0.04,-0.876443802959442
-0.38,0.32,-0.0185176812247393
-0.47,0.44,0.39338964458717
-0.08,0.25,0.170957841990244
0.39,-0.25,-0.10078673296973
-0.35,0.4,-0.156402782825102
0.23,0.01,-0.665389683075346
0.37,-0.42,-0.493145849270735
0.09,0.41,-1.37440117678844
-0.42,-0.27,-0.92817856316499
0.26,0.42,-1.4023253519039
0.47,-0.43,-1.82995919491322
0.04,0.19,0.371164266355134
0.01,0.5,-1.13623393348118
0.46,0.14,-2.00132056265633
0.43,-0.24,-0.571181005193201
-0.3,-0.1,0.39185397258411
0.05,0.46,-1.67044630959592
0.0700000000000001,0.47,-1.8436554307567
-0.41,0.1,0.394412844680122
-0.02,0.04,0.753698235091546
-0.42,0.33,-0.865477784048814
-0.09,0.01,0.00680537155082768
0.38,-0.15,-0.190640029338135
-0.04,0.4,-0.798115625747407
0.19,0.14,-1.08445022200752
-0.05,-0.01,0.412076252294609
0.36,0.45,-1.15236943382568
0.08,-0.26,-0.970415844336253
-0.46,-0.02,1.28238262659067
0.16,-0.27,0.147141062583982
0.3,-0.08,-0.573167449518354
-0.18,0.1,-1.15403388426591
0.21,0.35,-1.58999938725096
-0.32,-0.04,-0.439270792922121
0.46,0.37,-1.89888929618
-0.03,-0.43,-1.9405078375776
0.47,-0.1,-0.944578947538096
-0.47,-0.12,-0.0257346482331128
0.3,0.29,-2.53249385065781
0.0700000000000001,-0.08,1.76756118775342
0.38,0.13,-3.1170749618613
-0.46,0.15,-0.333239642699933
0.47,0.0600000000000001,-2.90613024185613
0.29,-0.41,0.925882558327522
0.04,-0.21,0.0819942897960819
0.49,0.3,-0.776727475559818
0.32,-0.43,0.292419735193955
-0.47,0.38,0.50476110352689
-0.44,0.47,0.438958141813714
-0.12,0.19,-0.384096261284482
-0.49,-0.46,0.484810543740759
-0.03,0.12,0.947505889719229
0.37,0.32,-1.36191567456713
-0.22,-0.33,-0.173459027658671
0.46,0.38,-1.68745734883662
-0.36,0.22,0.826085888890888
0.48,-0.02,-1.86074551304535
0.1,0.05,1.12238077419686
-0.41,-0.43,-0.408408121252826
0.44,-0.4,-1.10748869352816
-0.23,-0.04,-0.326107447012352
-0.45,-0.11,0.581589380015592
0.27,-0.27,-0.417900514695753
0.14,0.38,-0.985917777073518
0.32,0.26,-2.75857789589789
-0.22,0.18,-0.981813568675879
0.47,0.47,0.349599027826827
0.5,-0.09,-1.84898792860951
0.41,0.1,-3.07841090087458
-0.07,0.37,-0.605739257800767
0.15,0.09,0.100985299973445
-0.24,0.18,-0.961674981028032
-0.38,0.13,0.0931750373865703
0.42,0.23,-1.75820913155874
-0.41,0.47,-0.174785227828764
-0.14,0.01,-0.767476552794403
-0.45,-0.22,-0.578100478967691
-0.2,0.05,-1.42961013982527
-0.49,0.15,0.549384730076209
-0.42,0.3,-0.680120479381861
0.12,0.05,0.887604614339695
-0.22,0,-0.387677350341152
